262.5
82.5
277.5
247.5
262.5
307.5
187.5
337.5
127.5
277.5
232.5
322.5
142.5
97.5
149.16
97.5
292.5
292.5
322.5
217.5
202.5
322.5
127.5
112.5
247.5
142.5
22.5
247.5
157.5
82.5
187.5
352.5
172.5
217.5
277.5
217.5
112.5
337.5
277.5
202.5
7.5
127.5
348.95
262.5
97.5
307.5
97.5
262.5
262.5
292.5
322.5
292.5
262.5
205.49
337.5
322.5
202.5
232.5
187.5
22.5
292.5
202.5
232.5
187.5
307.5
187.5
217.5
292.5
217.5
217.5
277.5
217.5
97.5
127.5
142.5
187.5
202.5
337.5
202.5
247.5
337.5
217.5
322.5
52.5
157.5
337.5
232.5
307.5
235.07
217.5
322.5
352.5
300.91
247.5
337.5
262.5
172.5
283.74
247.5
82.5
7.5
262.5
202.5
292.5
202.5
202.5
172.5
202.5
22.5
307.5
172.5
172.5
337.5
337.5
232.5
277.5
7.5
292.5
232.5
262.5
52.5
97.5
247.5
187.5
307.5
7.5
217.5
187.5
337.5
277.5
217.5
202.5
187.5
217.5
352.5
307.5
337.5
7.5
292.5
277.5
247.5
247.5
262.5
352.5
292.5
157.5
232.5
108.310005
7.5
7.5
22.5
22.5
307.5
352.5
352.5
232.5
187.5
292.5
322.5
247.5
202.5
7.5
277.5
322.5
352.5
247.5
217.5
217.5
217.5
247.5
322.5
232.5
277.5
262.5
217.5
224.83
37.5
262.5
292.5
22.5
292.5
337.5
187.5
307.5
352.5
262.5
202.5
256.53
198.74
247.5
202.5
292.5
247.5
262.5
217.5
217.5
142.5
337.5
202.5
82.5
322.5
352.5
232.5
232.5
232.5
187.5
217.5
262.5
202.5
112.5
292.5
352.5
100.1
337.5
262.5
217.5
187.5
337.5
22.5
277.5
247.5
82.5
337.5
167.24
187.5
232.5
232.5
217.5
187.5
22.5
247.5
97.5
232.5
7.9900055
187.5
292.5
232.5
217.5
187.5
67.5
232.5
307.5
217.5
52.5
322.5
187.5
217.5
22.5
127.5
187.5
247.5
157.5
217.5
247.5
52.5
277.5
172.5
97.5
7.5
157.5
292.5
262.5
97.5
247.5
277.5
112.5
142.5
232.5
127.5
307.5
67.5
22.5
67.5
256.59
112.5
202.5
202.5
322.5
292.5
217.5
307.5
202.5
82.5
172.5
202.5
247.5
262.5
187.5
232.5
67.5
262.5
232.5
82.5
67.5
37.5
142.5
142.5
262.5
262.5
322.5
307.5
232.5
277.5
307.5
322.5
232.5
262.5
7.5
292.5
277.5
202.5
232.5
7.5
172.5
218.19
187.5
292.5
187.5
187.5
262.5
67.5
262.5
337.5
262.5
202.5
307.5
172.5
196.98
37.5
52.5
322.5
277.5
217.5
247.5
277.5
82.5
187.5
7.5
277.5
292.5
7.5
217.5
52.5
217.5
277.5
61.36
307.5
307.5
142.5
247.5
22.5
322.5
210.49
202.5
202.5
82.5
22.5
217.5
7.5
31.919998
247.5
187.5
202.5
22.5
337.5
262.81
247.5
196.81
217.5
37.5
202.5
337.5
232.5
217.5
202.5
97.5
277.5
262.5
217.5
52.5
307.5
217.5
217.5
247.5
277.5
82.5
277.5
262.5
247.5
247.5
307.5
259.99
262.5
16.540009
172.5
307.5
202.5
202.5
247.5
142.5
262.5
22.5
73.770004
232.5
7.5
292.5
52.5
352.5
187.5
352.5
337.5
262.5
217.5
253.65
217.5
247.5
322.5
202.5
202.5
352.5
277.5
157.5
157.5
202.5
202.5
337.5
202.5
247.5
307.5
202.5
225.37
262.5
232.5
322.5
82.5
67.5
7.5
97.5
232.5
74.91
262.5
157.5
22.5
202.5
322.5
202.5
322.5
172.5
232.5
307.5
262.5
307.5
82.5
307.5
202.5
1.7400055
277.5
22.5
322.5
217.5
172.5
202.5
217.5
217.5
22.5
262.5
322.5
172.5
217.5
337.5
262.5
352.5
262.5
262.5
157.5
232.5
187.5
322.5
217.5
52.5
262.5
37.5
337.5
247.5
277.5
232.5
172.5
187.5
202.5
232.5
202.5
217.5
322.5
82.5
262.5
187.5
277.5
262.5
187.5
277.5
172.5
7.5
194.87
247.5
127.5
262.5
307.5
7.5
232.5
247.5
307.5
142.5
7.5
202.5
307.5
7.5
277.5
307.5
82.5
322.5
337.5
352.5
307.5
262.5
247.5
262.5
112.5
194.8
322.5
142.5
277.5
112.5
337.5
202.5
262.5
22.5
97.5
232.5
352.5
352.5
307.5
247.5
262.5
292.5
337.5
292.5
202.5
352.5
337.5
7.5
247.5
97.5
322.5
292.5
190.78
172.5
217.5
247.5
277.5
217.5
217.5
277.5
307.5
187.5
187.5
322.5
292.5
262.5
232.5
187.5
22.5
277.5
277.5
22.5
262.5
352.5
67.5
322.5
82.5
337.5
202.5
232.5
37.5
145.33
232.5
202.5
37.5
187.5
217.5
352.5
307.5
277.5
322.5
352.5
232.5
7.5
157.5
97.5
352.5
217.5
82.5
66.01
202.5
22.5
7.5
262.5
232.5
232.5
262.5
202.5
7.5
232.5
322.5
187.5
292.5
187.5
187.5
202.5
202.5
232.5
232.5
277.5
82.5
37.5
172.5
292.5
82.5
337.5
187.5
262.5
247.5
187.5
142.5
37.5
262.5
112.5
277.5
202.5
97.5
247.5
322.5
202.5
10.029999
232.5
232.5
352.5
52.5
262.5
247.5
37.5
292.5
277.5
202.5
232.5
187.5
292.5
247.5
307.5
217.5
262.5
352.5
157.5
82.5
37.5
217.5
195.94
277.5
67.5
337.5
352.5
262.5
292.5
157.5
202.5
292.5
180.52
187.5
67.5
232.5
247.5
22.5
112.5
202.5
187.5
217.5
322.5
52.5
352.5
127.5
307.5
292.5
260.59
142.5
172.5
232.5
232.5
337.5
232.5
179.53
262.5
262.5
232.5
322.5
247.5
232.5
82.5
262.5
262.5
217.5
217.5
217.5
157.5
187.5
187.5
337.5
307.5
202.5
